filename,question,answer,datetime
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/SMF性能对象管理/lst_perfnsaddrpool.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#查询切片地址池性能统计对象（LST PERFNSADDRPOOL）；索引：123；移动国家码：123；移动网号：68；切片业务类型：1；切片细分标识：010101；地址池名称：pool1","START
LST PERFNSADDRPOOL:IDX=123, MNC=123, MCC=68, SST=1, SSID=010101, ADDRPOOLNAME=""pool1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/DNAI管理/I-SMF DNAI管理/mod_ismfdnai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：DNAI=""example.com"", DNAITYPE=DNN_LEVEL, DNN=""example-dnn"", AUXDNAISELECTSW=DISABLE","START
MOD ISMFDNAI: DNAI=""example.com"", DNAITYPE=DNN_LEVEL, DNN=""example-dnn"", AUXDNAISELECTSW=DISABLE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/冲突地址管理/rmv_conflictip.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：POOLNAME：lap；IPVERSION：IPv4；IPADDRESS：10.1.1.1","START
RMV CONFLICTIP:POOLNAME=""lap"",IPVERSION=IPv4,IPADDRESS=""10.1.1.1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/UP过滤组绑定管理/rmv_upfilter.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#删除UPF过滤组；UPF实例名称：UPF1；DNN名称：HUAWEI.COM；过滤组ID：1","START
RMV UPFILTER: NFINSTANCENAME=""UPF1"", DNN=""HUAWEI.COM"", FILTERGPID=1;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/目标NF实例管理/rmv_tnfins.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤目标NF实例索引：1500","START
RMV TNFINS: TNFINSINDEX=1500;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/接入控制/DN网络DNS/NBNS选择管理/DNS选择管理/UPF组DNS域名策略/rmv_uednsbindupgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF组名称：upfgrp2，APN类型：SPECIAL_APN，APN名称：myapn","START
RMV UEDNSBINDUPGRP: UPFGRPNAME=""upfgrp2"",APNTYPE=""SPECIAL_APN"",APN=""myapn"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/接入控制/DN网络DNS/NBNS选择管理/DNS选择管理/APN DNS域名策略/set_uednsbindapn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：配置APN实例example.com的DNS属性，其中IPv4主DNS服务器IP为10.0.0.1，IPv4备DNS服务器IP为10.0.0.2，IPv6主DNS服务器IP为2001:db8::1，IPv6备DNS服务器IP为2001:db8::2，IPv6主DNS64服务器IP为2001:db8::3，IPv6备DNS64服务器IP为2001:db8::4。","START
SET UEDNSBINDAPN: APN=""example.com"", MDNSSERVERV4=""10.0.0.1"", BDNSSERVERV4=""10.0.0.2"", MDNSSERVERV6=""2001:db8::1"", BDNSSERVERV6=""2001:db8::2"", MDNSSERVER64=""2001:db8::3"", BDNSSERVER64=""2001:db8::4"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/性能统计上报范围管理/add_perfrptrange.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：增加DNN对象类型“mcc:mnc:sst-sd:dnn”测量对象实例仅上报关键指标和基础指标的配置。","ADD PERFRPTRANGE: MOC=DNN, RULERANGE=SPECIFICMOI, MOIID=mcc:mnc:sst-sd:dnn, RPTRANGE=KEY_BASIC;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/服务支持的切片实例管理/rmv_sliceinstinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：网络分片实例信息 NSIINFO=""NSSI-C-001-HDBNJ-NSSMF-01-A-HW""；网络分片子网实例标识 NSSIID=""NSSI-C-001-HDBNJ-NSSMF-01-A-HW01""","RMV SLICEINSTINFO：NSIINFO=""NSSI-C-001-HDBNJ-NSSMF-01-A-HW""； NSSIID=""NSSI-C-001-HDBNJ-NSSMF-01-A-HW01""；",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配UPF组管理/rmv_upfbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF组名称：upfgrp2，UPF实例标识：upf_instance_2","START
RMV UPFBINDGRP: UPFGRPNAME=""upfgrp2"", UPFID=""upf_instance_2"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/NRF FQDN配置管理/add_nrffqdn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：INDEX为2, MCC为""466"", MNC为""01"", SST为2, FQDN为""TAC-LB02.TAC-HB72.TAC.EPC.MNC002.MCC309.3GPPNETWORK.ORG""","START
ADD NRFFQDN: INDEX=2, MCC=""466"", MNC=""01"", SST=2, FQDN=""TAC-LB02.TAC-HB72.TAC.EPC.MNC002.MCC309.3GPPNETWORK.ORG"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/DHCP管理/DHCP服务器/add_dhcpserver.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#增加DHCP服务器：DHCP服务器组名称='group2'，是否是主DHCP服务器='ENABLE'，IP地址类型='IPV4'，DHCPv4服务器IP地址='10.1.2.1'","START
ADD DHCPSERVER:GROUPNAME=""group2"",ISPRIMARY=ENABLE,IPVERSION=IPV4,V4IPADDRESS=""10.1.2.1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/NF发现策略管理/rmv_nfdiscmgmtpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFTYPE=NfAMF","START
RMV NFDISCMGMTPARA:NFTYPE=NfAMF;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/S-NSSAI配置管理/rmv_cfgsnssai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：1024；S-NSSAI名称：snssai_1024；S-NSSAI范围：sst=128，sd=00000000000000000001-00000000000000000001","START
RMV CFGSNSSAI: INDEX=1024, SNSSAI_NAME=""snssai_1024"", SST=""128"", SD_START=""00000000000000000001"", SD_END=""00000000000000000001"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/代理IP管理/rmv_agentip.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：地址池名称=testpool，地址段号=0","START
RMV AGENTIP:POOLNAME=""testpool"",SECTIONNUM=0;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF优选区域管理/mod_nfloc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFTYPE=NfSMF, TGTNFTYPE=AMF, LOCTYPE=PREFERRED_LOCALITY, PREFERLOC=""DC3"", DESC=""prefer AMFs in DC3""","MOD NFLOC: NFTYPE=NfSMF, TGTNFTYPE=AMF, LOCTYPE=PREFERRED_LOCALITY, PREFERLOC=""DC3"", DESC=""prefer AMFs in DC3"";",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/5GC QoS配置/5GC允许接入的ARPs/mod_smfallowedarps.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：用户QOS索引：3；ARP的优先级别：ARPPL3；ARP的抢占能力：MAY_PREEMPT；ARP的被抢占能力：NOT_PREEMPTABLE","START
MOD SMFALLOWEDARPS:QOSINDEX=3,ARPPL=ARPPL1-0&ARPPL2-0&ARPPL3-1&ARPPL4-0&ARPPL5-0&ARPPL6-0&ARPPL7-0&ARPPL8-0&ARPPL9-0&ARPPL10-0&ARPPL11-0&ARPPL12-0&ARPPL13-0&ARPPL14-0&ARPPL15-0,ARPPCI=MAY_PREEMPT,ARPPVI=NOT_PREEMPTABLE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UPF选择管理/位置区域绑定5G TAI范围/add_locbindn2tai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF位置区为“locality2”，MCC为460, MNC为01，N2 TAC起始号段为130103，N2 TAC终止号段为130103","START
ADD LOCBINDN2TAI: LOCALITY=""locality2"",MCC=""460"",MNC=""01"",N2TACSTART=""130103"",N2TACEND=""130103"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF地址管理/NRF实例地址管理/mod_nrfaddr.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NRF实例名称：NRF_Instance_1；IP地址类型：IPV6类型；IPV6地址：2001:0db8:85a3:0000:0000:8a2e:0370:7334；端口号：8080","START
MOD NRFADDR: NRFINSTANCENAME=""NRF_Instance_1"", IPADDRESSTYPE=IPTypeV6,IPV6ADDRESS=""2001:0db8:85a3:0000:0000:8a2e:0370:7334"",PORT=8080;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例PLMN管理/rmv_pnfplmn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识为AMF_Instance_1，MCC为460，MNC为01","START
RMV PNFPLMN: NFINSTANCEID=""AMF_Instance_1"", MCC=""460"",MNC=""01"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址池组管理/mod_poolbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：地址池组名称：poolgroup1；地址池名称：pool1；地址池优先级：15","START
MOD POOLBINDGRP: POOLGRPNAME=""poolgroup1"", POOLNAME=""pool1"", PRIORITY=15;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/DNAI位置绑定区域管理/rmv_dnareabindn2tai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤区域组索引：2435；TACGROUP名称：128-2C90A0；TAC区域段：123076-123076","START
ADD TACGROUPINNSSF:INDEX=2435, TACGROUPNAME=""""128-2C90A0"""", TACSTART=""""123076"""", TACEND=""""123076"""";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配UPF组管理/add_upfbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF组名称：upfgrp2，UPF实例标识：upf_instance_2，优先级：100","START
ADD UPFBINDGRP: UPFGRPNAME=""upfgrp2"", UPFID=""upf_instance_2"", PRIORITY=100;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/UP节点协议兼容性管理/add_upcmpt.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：增加UP节点协议兼容性配置，UPF实例标识为upf_instance_2，APN/DNN编码格式为WITHOI，网络切片选择辅助信息为ON，Node ID信元FQDN编码格式为LV，是否携带地址池占位符为TRUE，是否携带运营商定制的RAT Type信元为ENABLE，是否携带运营商定制的L2TP User Info信元为ENABLE，是否携带运营商定制的L2TP Tunnel Info信元为ENABLE，是否携带运营商定制的User Location Information信元为ENABLE，UE IP Address信元的S/D标记位为ENABLE，网络实例Domian Name编码格式为LV，是否支持OpenUPF为ENABLE，UPF Pa接口配置严格匹配为ENABLE，L2TP隧道信息为DISABLE，L2TP用户PCO信息为DISABLE，HTTP重定向对端接口值为Access。","ADD UPCMPT:UPFINSTANCEID=""upf_instance_2"",APNPOLICY=WITHOI,SNSSAI=ON,NODEIDFQDNFMT=LV,POOLPLACEHOLDER=TRUE,CUSTOMRATTYPE=ENABLE,CUSTOML2TPPCO=ENABLE,CUSTOML2TPTNL=ENABLE,CUSTOMULI=ENABLE,UEIPADDRSDFLAG=ENABLE,NWINSTDNFMT=LV,ISOPENUPF=ENABLE,UPSTRICTPAITF=ENABLE,L2TPTNL=DISABLE,L2TPPCO=DISABLE,HTTPRDTDSTITF=Access;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/冲突地址管理/add_conflictip.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：地址池名称：lap，IP地址类型：IPv4，冲突IPv4地址：192.168.1.1","START
ADD CONFLICTIP:POOLNAME=""lap"",IPVERSION=IPv4,IPADDRESS=""192.168.1.1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF扩展组管理/rmv_pnfexgroupid.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFINSTANCEID=AMF_Instance_1, EXGROUPID=externalGroupId02","START
RMV PNFEXGROUPID: NFINSTANCEID=""AMF_Instance_1"", EXGROUPID=""externalGroupId02"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/虚拟APN映射管理/基于LAC位置的虚拟APN映射管理/虚拟APN映射的LAC组/rmv_lacgroup.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：LAC组名：shanghai","START
RMV LACGROUP:LACGROUPNAME=""shanghai"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UPF选择管理/ULCL分流部署策略/DNAI服务区域粒度的ULCL部署模式/rmv_ulclareadpmode.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN名称：huawei1，数据网络访问标识：huawei2，DNAI服务区域名称：dnarea1","START
RMV ULCLAREADPMODE:APN=""huawei1"",DNAI=""huawei2"",DNAREANAME=""dnarea1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/虚拟UPF管理/DNAI绑定管理/add_vupfidbinddnai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：虚拟UPF实例标识：v_upf2；数据网络访问标识符：zte.com","START
ADD VUPFIDBINDDNAI:VUPFINSTANCEID=""v_upf2"",DNAI=""zte.com"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF路由标识信息/rmv_pnfrouteind.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识为SMF_Instance_1，路由指示信息为1234。","START
RMV PNFROUTEIND: NFINSTANCEID=""SMF_Instance_1"", ROUTINGIND=""1234"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/过滤器组管理/rmv_filtergp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：过滤组ID：5","START
RMV FILTERGP: FILTERGPID=5;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例GPSI信息/add_pnfgpsi.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤索引：3456；NF实例标识：SMF_Instance_1；查询方式：START_END；起始号段：138100000000002；终止号段：138100000000003","START
ADD PNFGPSI: INDEX=3456, NFINSTANCEID=""SMF_Instance_1"", QUERYTYPE=START_END, RANGESTART=""138100000000002"", RANGEEND=""138100000000003"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/目标NF实例绑定组管理/rmv_tnfbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：目标NF组索引：320；目标NF实例索引：15","START
RMV TNFBINDGRP: TNFGRPINDEX=320, TNFINSINDEX=15;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/5GC QoS配置/5GC允许接入的5QIs/add_smfallowed5qis.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#用户QOS索引：1234；5QI范围起始值：1，5QI范围结束值：5；5QI范围起始值：10，5QI范围结束值：15","START
ADD SMFALLOWED5QIS:QOSINDEX=1234,QOS5QISTART=1,QOS5QIEND=5;
ADD SMFALLOWED5QIS:QOSINDEX=1234,QOS5QISTART=10,QOS5QIEND=15;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/M2M/M2M服务器组绑定关系/rmv_m2msvrgrpbind.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN名称为isp，M2M服务器组名称为m2msrvgroup01","START
RMV M2MSVRGRPBIND: APN=""isp"", GROUPNAME=""m2msrvgroup01"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF Cache管理/rmv_cacheupdateplcy.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：对端NF类型为NfNSSF",RMV CACHEUPDATEPLCY: PEERTYPE=NfNSSF;,09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/NRF性能对象管理/rmv_nrffunction.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NRF功能实体号：Instanceid02","START
RMV NRFFUNCTION:INSTANCEID=""Instanceid02"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/NSSF维测管理/del_nssfnsavlinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：删除ID为456d7890-f12c-34d5-b678-9876543210fe的AMF对应的切片可用性信息","START
DEL NSSFNSAVLINFO: AMFINSTANCEID=""456d7890-f12c-34d5-b678-9876543210fe"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/NSSF性能对象管理/rmv_nssfservicelist.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：服务名称：NSSF-SERVICENAME002","START
RMV NSSFSERVICELIST:SERVICENAME=""NSSF-SERVICENAME002"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/会话协议参数管理/会话策略管理/5GC QoS Flow管理拓展功能/set_qosflowfunc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2435；TACGROUP名称：128-2C90A0；TAC区域段：123076-123076","START
ADD TACGROUPINNSSF:INDEX=2435, TACGROUPNAME=""""128-2C90A0"""", TACSTART=""""123076"""", TACEND=""""123076"""";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/M2M/APN的Non-IP配置/set_apnnonipfunc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN = ""myAPN""，NONIPSWITCH = ENABLE","START
SET APNNONIPFUNC:APN=""myAPN"",NONIPSWITCH=ENABLE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端GMLC信息管理/add_pnfgmlcinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识：GMLC_Instance_1，外部客户端类型：VALUE_ADDED_SERVICES","START
ADD PNFGMLCINFO: NFINSTANCEID=""GMLC_Instance_1"", CLIENTTYPES=VALUE_ADDED_SERVICES-0;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/GGSN和P-GW Proxy/Home IP/add_homeip.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：Home Group编号：2；Home IP编号：2；IP地址版本类型：IPV4；Home IPv4地址：10.10.10.254；产品类型：GGSN","START
ADD HOMEIP: HOMEGROUPINDX=2, HOMEIPID=2, IPVERSION=IPV4, HOMEIPV4=""10.10.10.254"", PRODUCTTYPE=GGSN;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/SM原因值管理/GTPv1 PDP流程原因值控制/mod_ggsncausectrl.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：流程类型：创建PDP流程；异常来源：UPF；因周边网元返回拒绝而导致流程拒绝时的GTPv1原因值：31","START
MOD GGSNCAUSECTRL: PROCEDURETYPE=CRT_PDP_PROC, CAUSESOURCE=UPF, CAUSEREJGROUPID=31;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/Proxy SGW管理/Proxy SGW-C接入列表/add_proxysgwacclist.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：用户范围：IMSI_PRE；前缀：12345；控制类型：REJECT；描述信息：Test Description","START
ADD PROXYSGWACCLIST: SUBRANGE=IMSI_PRE, PREFIX=""12345"", CTRLTYPE=REJECT, DESC=""Test Description"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/静态地址参数配置/set_staticaddrpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：SCANSWT=DISABLE","START
SET STATICADDRPARA: SCANSWT=DISABLE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UPF选择管理/UPF重选/set_upreselectfunc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：# 设置UP重选功能（SET UPRESELECTFUNC）

## 命令功能

**适用NF：SMF、GGSN、PGW-C**

该命令用于修改UP重选相关的功能控制，如触发UP重选的场景。

## 注意事项

  * 该命令执行后立即生效。

#### 操作用户权限

G_1，管理员级别命令组；G_2，操作员级别命令组

## 参数说明

参数标识 | 参数名称 | 参数说明
---|---|---
UPRESELSCENE | UP重选场景 |  可选必选说明：可选参数 参数含义：该参数用来配置触发UP重选的场景。 数据来源：全网规划 取值范围：

  * SMFALLOCIPFAULT（SMF分配地址失败）

默认值：无。执行命令并不输入该参数时，系统默认为参数的初始设置值。 配置原则： 当SMF、PGW-C或GGSN-C本地分配地址失败，期望进行UP重选时，则勾选“SMFALLOCIPFAULT”。

## 使用实例

设置触发UP重选的场景为C面分地址失败：


    SET UPRESELECTFUNC:UPRESELSCENE=SMFALLOCIPFAULT-1;

","START
SET UPRESELECTFUNC:UPRESELSCENE=SMFALLOCIPFAULT-1;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF地址管理/NRF实例地址管理/add_nrfaddr.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NRF实例名称：NRF_Instance_1，IP地址类型：IPTypeV6，IPV6地址：2001:db8:85a3:8d3:1319:8a2e:370:7348","START
ADD NRFADDR: NRFINSTANCENAME=""NRF_Instance_1"", IPADDRESSTYPE=IPTypeV6, IPV6ADDRESS=""2001:db8:85a3:8d3:1319:8a2e:370:7348"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/接入控制/获取RAT管理/IP地址映射RAT/add_srvnoderat.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：IP地址版本类型：IPV4；Service Node的起始IPv4地址：192.168.1.1；Service Node的结束IPv4地址：192.168.1.254；RAT类型：EUTRAN","START
ADD SRVNODERAT: IPVERSION=IPV4, SRVNODESTARTV4=""192.168.1.1"", SRVNODEENDV4=""192.168.1.254"", RATTYPE=EUTRAN;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF SUPIRANGE信息管理/rmv_nfsupirange.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例名称：SMSF_Instance_1，起始号段：460031200100002","START
RMV NFSUPIRANGE: NFINSTANCENAME=""SMSF_Instance_1"", RANGESTART=""460031200100002"";
END",09021920
